path_num,point_num,point_coords,teo_point_time,sim_drone_time,teo_point_dist,teo_point_vel,Energy
433,2,"[-1, -2, 1]",55,59.39999389648438,2.8284271247461903,0.051425947722658,38396856.11364841
433,3,"[0, 0, 1]",51,65.45002746582031,2.23606797749979,0.043844470147054705,52535894.7694118
433,4,"[-2, -2, 1]",68,48.39999389648438,2.8284271247461903,0.04159451654038515,12743198.078653034
433,5,"[-1, 0, 1]",62,53.40000915527344,2.23606797749979,0.03606561254031919,41030043.5685629
434,0,"[0, 2, 1]",68,96.04995727539062,2.0,0.029411764705882353,1136387352.8760178
434,1,"[0, 4, 1]",63,106.29998779296876,2.0,0.031746031746031744,93816273.13592874
434,3,"[1, -5, 1]",115,60.19998168945313,10.44030650891055,0.09078527399052652,152022756.02786097
434,4,"[3, 3, 1]",61,113.24998474121094,8.246211251235321,0.13518379100385772,264539326.88616404
434,5,"[3, 3, 1]",84,67.14999389648439,0.0,0.0,122396866.97156394
435,0,"[-5, 1, 1]",71,94.05001831054688,5.0990195135927845,0.07181717624778569,37057768.63977822
435,1,"[2, 3, 1]",115,104.60000610351562,7.280109889280518,0.06330530338504799,33053083.135952182
435,2,"[2, -5, 1]",54,56.49996948242188,8.0,0.14814814814814814,38333764.3638175
435,3,"[3, 2, 1]",88,90.5,7.0710678118654755,0.08035304331665313,105867870.86834338
435,4,"[-3, -4, 1]",92,86.44999694824219,8.48528137423857,0.09223131928520184,38787612.46846858
436,0,"[-1, -2, 1]",63,73.04998779296875,2.23606797749979,0.03549314249999666,21777043.954925653
436,1,"[0, 0, 1]",110,66.29998779296875,2.23606797749979,0.020327890704543543,15813647.56485843
436,2,"[-2, 2, 1]",79,91.25003051757812,2.8284271247461903,0.03580287499678722,87106116.25809386
436,3,"[0, 3, 1]",51,75.20001220703125,2.23606797749979,0.043844470147054705,171739782.09341267
436,4,"[1, -4, 1]",68,67.14999389648439,7.0710678118654755,0.10398629135096288,55736789.06234227
436,5,"[-2, -2, 1]",78,48.14999389648438,3.605551275463989,0.046225016352102424,102150020.62547348
437,0,"[1, 0, 1]",84,104.05001831054688,1.0,0.011904761904761904,65660331.23621434
437,1,"[-3, 2, 1]",88,57.70001220703125,4.47213595499958,0.05081972676135886,42998533.963979654
437,2,"[0, -2, 1]",69,101.74998474121094,5.0,0.07246376811594203,44841496.26727188
437,3,"[-1, 0, 1]",86,89.60000610351562,2.23606797749979,0.026000790436044068,35523618.22377709
437,4,"[-1, 1, 1]",99,82.60000610351562,1.0,0.010101010101010102,30888368.162748434
438,0,"[3, 2, 1]",89,51.04998779296875,3.605551275463989,0.04051181208386505,10180414.850734513
438,1,"[3, 2, 1]",99,114.60000610351562,0.0,0.0,45618352.60354734
438,2,"[-4, -2, 1]",113,90.4499969482422,8.06225774829855,0.07134741370175707,38788226.07566309
439,0,"[3, 0, 1]",53,64.05007934570311,3.0,0.05660377358490566,877710600.1352164
439,1,"[-4, 2, 1]",77,48.1500244140625,7.280109889280518,0.09454688167896777,23252551.382382814
439,2,"[1, -2, 1]",80,102.14999389648438,6.4031242374328485,0.08003905296791061,53903249.13883174
439,3,"[2, 0, 1]",106,73.10000610351562,2.23606797749979,0.02109498091980934,219557960.87408137
439,4,"[-2, -2, 1]",76,74.0,4.47213595499958,0.05884389414473131,286688906.8859376
439,5,"[1, -1, 1]",76,102.0,3.1622776601683795,0.04160891658116289,55105851.2683065
440,0,"[-5, 2, 1]",115,106.0,5.385164807134504,0.04682752006203916,55691855.83239488
440,1,"[-4, -2, 1]",82,115.44998168945312,4.123105625617661,0.050281775922166594,56662414.54392028
440,2,"[-2, 0, 1]",54,55.34999084472656,2.8284271247461903,0.052378280087892415,12089557.33887469
440,3,"[0, -2, 1]",55,68.34999084472656,2.8284271247461903,0.051425947722658,24956050.061635766
440,4,"[1, -1, 1]",74,53.30000305175781,1.4142135623730951,0.019110994086122907,72515733.76071037
441,0,"[1, 0, 1]",112,97.0,1.0,0.008928571428571428,42531181.96065255
441,1,"[-2, 0, 1]",107,99.54998779296876,3.0,0.028037383177570093,41816109.838147044
441,2,"[0, 2, 1]",109,110.54998779296876,2.8284271247461903,0.02594887270409349,52456048.75632521
441,3,"[2, -3, 1]",113,105.4499969482422,5.385164807134504,0.047656325726854014,80408655.7964967
442,0,"[4, -1, 1]",95,55.0,4.123105625617661,0.043401111848606955,644670850.1984065
442,1,"[-5, -1, 1]",90,61.25003051757813,9.0,0.1,511234506.1522131
442,2,"[-3, 1, 1]",97,104.25,2.8284271247461903,0.0291590425231566,79700906.23062113
442,3,"[0, 3, 1]",90,96.14999389648438,3.605551275463989,0.04006168083848877,106223378.30372474
442,4,"[2, 3, 1]",101,87.09999084472656,2.0,0.019801980198019802,270488019.6288501
443,0,"[3, -5, 1]",64,110.05001831054688,5.830951894845301,0.09110862335695782,72881770.8605002
443,1,"[-4, -2, 1]",117,54.80001831054688,7.615773105863909,0.06509207782789665,61680604.136445716
443,2,"[3, 1, 1]",92,94.75,7.615773105863909,0.08278014245504249,96618235.28038758
443,3,"[-5, -3, 1]",84,83.69999694824219,8.94427190999916,0.10647942749999,272164886.2738439
444,0,"[-1, 1, 1]",67,48.05001831054688,1.4142135623730951,0.021107665110046196,19241041.257829435
444,1,"[0, 3, 1]",102,67.39999389648439,2.23606797749979,0.021922235073527353,55808200.02808391
444,2,"[-2, -4, 1]",52,65.35000610351561,7.280109889280518,0.14000211325539458,46020384.18946483
444,3,"[-1, -3, 1]",91,107.34999084472656,1.4142135623730951,0.01554080837772632,53101223.52044406
444,4,"[0, 2, 1]",110,84.30000305175781,5.0990195135927845,0.046354722850843494,61668129.57837593
445,0,"[0, -2, 1]",105,76.04998779296875,2.0,0.01904761904761905,238520884.64314795
445,1,"[2, 0, 1]",51,100.29998779296876,2.8284271247461903,0.0554593553871802,256766413.34747615
445,2,"[-3, 2, 1]",107,108.1999969482422,5.385164807134504,0.05032864305733181,116758513.24137104
445,3,"[0, 2, 1]",108,104.09999084472656,3.0,0.027777777777777776,253557584.1643203
446,0,"[2, 0, 1]",112,65.04998779296875,2.0,0.017857142857142856,53845456.54367283
446,1,"[2, 1, 1]",78,83.35000610351562,1.0,0.01282051282051282,63847667.306496784
446,2,"[-4, 3, 1]",52,83.35000610351562,6.324555320336759,0.12162606385262999,208609619.08302563
446,3,"[-3, 3, 1]",73,112.3499984741211,1.0,0.0136986301369863,248637830.69671255
446,4,"[1, -3, 1]",114,65.19999694824219,7.211102550927978,0.06325528553445595,74374474.87508765
447,0,"[0, 2, 1]",103,86.0999755859375,2.0,0.019417475728155338,36074993.66331776
447,1,"[-2, 3, 1]",72,78.39999389648438,2.23606797749979,0.03105649968749708,31724507.38471286
447,2,"[0, 5, 1]",68,88.35003662109375,2.8284271247461903,0.04159451654038515,35925202.11167072
447,3,"[0, -5, 1]",89,70.34999084472656,10.0,0.11235955056179775,31709482.095253088
447,4,"[-1, -2, 1]",73,88.30000305175781,3.1622776601683795,0.04331887205710109,50475187.77051117
447,5,"[-1, 0, 1]",93,65.25,2.0,0.021505376344086023,99049509.59062256
448,1,"[0, 0, 1]",79,73.05001831054688,1.0,0.012658227848101266,34570256.92981445
448,2,"[0, -2, 1]",50,83.30001831054688,2.0,0.04,85537474.56591435
448,3,"[0, 0, 1]",70,114.25000762939452,2.0,0.02857142857142857,132586054.99111636
448,4,"[2, 2, 1]",119,66.14999389648439,2.8284271247461903,0.023768295165934372,18581688.322183598
449,0,"[5, 0, 1]",90,76.05001831054688,5.0,0.05555555555555555,213647134.96900415
449,2,"[-3, -1, 1]",106,45.75003051757813,2.23606797749979,0.02109498091980934,8812049.118947595
449,3,"[-2, 0, 1]",53,76.70001220703125,1.4142135623730951,0.026683274761756512,28522364.624705765
449,4,"[0, 1, 1]",53,50.64999389648438,2.23606797749979,0.04218996183961868,21155656.060098946
449,5,"[1, -1, 1]",80,49.64999389648438,2.23606797749979,0.027950849718747374,21377927.46734093
450,0,"[-3, 1, 1]",67,101.04998779296876,3.1622776601683795,0.04719817403236387,33392727.764564786
450,1,"[-2, -1, 1]",71,109.44998168945312,2.23606797749979,0.03149391517605338,39603375.40099398
450,2,"[0, 0, 1]",82,89.34999084472656,2.23606797749979,0.027269121676826706,35199727.51910868
450,3,"[2, 2, 1]",52,78.30000305175781,2.8284271247461903,0.05439282932204212,67791781.6989118
451,0,"[5, 0, 1]",111,65.05001831054689,5.0,0.04504504504504504,18700907.232112974
451,1,"[5, 1, 1]",101,66.10000610351561,1.0,0.009900990099009901,67906932.55888799
451,2,"[5, -3, 1]",106,109.04998779296876,4.0,0.03773584905660377,1405287737.0018828
451,3,"[-5, 0, 1]",70,70.0,10.44030650891055,0.1491472358415793,1297778957.2535703
452,0,"[5, 1, 1]",101,91.05001831054688,5.0990195135927845,0.05048534171874044,31946287.00424923
452,1,"[5, -1, 1]",55,72.79998779296875,2.0,0.03636363636363636,22593195.387033165
452,2,"[-5, 0, 1]",83,69.75003051757811,10.04987562112089,0.12108283880868542,79147954.9093061
452,3,"[2, -2, 1]",111,52.69999694824219,7.280109889280518,0.06558657557910377,165212408.6451933
452,4,"[-3, 1, 1]",53,109.6999969482422,5.830951894845301,0.11001796028010001,271437026.3416129
453,0,"[1, 0, 1]",71,50.04998779296875,1.0,0.014084507042253521,84218371.48115069
453,1,"[1, 2, 1]",115,98.95001220703124,2.0,0.017391304347826087,99772038.13434708
453,2,"[-3, -4, 1]",69,83.85000610351562,7.211102550927978,0.1045087326221446,101425325.73842426
453,3,"[2, -3, 1]",56,111.75003051757812,5.0990195135927845,0.09105391988558544,243245492.6955637
453,4,"[-2, 1, 1]",114,54.69999694824219,5.656854249492381,0.049621528504319126,200727718.12692803
453,5,"[0, 2, 1]",87,68.69999694824219,2.23606797749979,0.025701930775859652,122556229.69065078
454,0,"[0, 5, 1]",82,83.0,5.0,0.06097560975609756,78100104.20362572
454,1,"[-1, 5, 1]",76,107.30001831054688,1.0,0.013157894736842105,43000105.78076413
454,2,"[0, -5, 1]",81,98.20001220703124,10.04987562112089,0.12407253853235667,31465431.914937794
454,3,"[0, -4, 1]",115,102.14999389648438,1.0,0.008695652173913044,36784241.87386496
455,0,"[-2, 1, 1]",104,100.04998779296876,2.23606797749979,0.02150065362980567,41102815.67856985
455,1,"[-1, -2, 1]",114,101.85000610351562,3.1622776601683795,0.02773927772077526,41040841.14738002
455,2,"[-1, 0, 1]",115,109.75,2.0,0.017391304347826087,49344097.29431128
456,0,"[0, -1, 1]",83,103.04998779296876,1.0,0.012048192771084338,384095512.3866632
456,1,"[-1, 0, 1]",106,87.89999389648438,1.4142135623730951,0.013341637380878256,47089105.9048559
456,2,"[0, 1, 1]",71,61.85002136230469,1.4142135623730951,0.019918500878494297,72944065.47237726
456,3,"[-2, -1, 1]",82,78.85000610351562,2.8284271247461903,0.034493013716416956,77724627.80324125
456,4,"[0, 0, 1]",64,65.80000305175781,2.23606797749979,0.034938562148434216,26920060.143476587
457,0,"[-3, -1, 1]",64,111.05001831054688,3.1622776601683795,0.04941058844013093,117760191.03620593
457,1,"[0, 0, 1]",55,72.60000610351562,3.1622776601683795,0.0574959574576069,102946376.50301304
457,2,"[0, 0, 1]",66,72.55001831054688,0.0,0.0,19408887.22186804
457,3,"[-2, 0, 1]",87,69.5,2.0,0.022988505747126436,17276282.40930031
457,4,"[1, -2, 1]",84,81.44999694824219,3.605551275463989,0.04292322946980939,59320732.77850409
458,0,"[-3, -2, 1]",101,65.05001831054689,3.605551275463989,0.03569852747984148,17295671.807543263
458,1,"[0, 0, 1]",92,72.39999389648438,3.605551275463989,0.03919077473330423,17646023.520819113
458,2,"[0, 1, 1]",59,73.39999389648438,1.0,0.01694915254237288,23352603.868728224
458,3,"[-1, 1, 1]",83,56.34999084472656,1.0,0.012048192771084338,12532624.771016525
458,4,"[-1, -1, 1]",60,74.35000610351562,2.0,0.03333333333333333,28967408.632843547
459,0,"[1, -2, 1]",117,72.05001831054688,2.23606797749979,0.019111692115382817,27510593.81381052
459,1,"[-1, 1, 1]",59,112.20001220703124,3.605551275463989,0.061111038567186256,121656530.02770026
459,2,"[0, -3, 1]",57,109.14997863769531,4.123105625617661,0.07233518641434493,385181699.9101268
459,3,"[2, 1, 1]",118,115.10000610351562,4.47213595499958,0.03789945724575915,136857234.09824035
460,0,"[1, 0, 1]",103,86.0999755859375,1.0,0.009708737864077669,958336755.5612115
460,1,"[-1, -1, 1]",109,71.300048828125,2.23606797749979,0.020514385114676972,34291134.65882998
460,2,"[0, -1, 1]",60,73.30001831054688,1.0,0.016666666666666666,83791883.499639
460,3,"[2, 0, 1]",87,87.25001525878906,2.23606797749979,0.025701930775859652,45054119.76302567
460,4,"[3, -1, 1]",94,83.25,1.4142135623730951,0.015044825131628671,105325933.59365274
460,5,"[5, 1, 1]",76,53.19999694824219,2.8284271247461903,0.03721614637823935,35180224.71987256
461,0,"[-5, 1, 1]",94,98.05001831054688,5.0990195135927845,0.05424488844247643,35657857.722685136
461,1,"[-3, 2, 1]",100,68.5,2.23606797749979,0.022360679774997897,16954430.08732604
461,2,"[-2, 2, 1]",56,54.44998168945313,1.0,0.017857142857142856,13468125.911618095
461,3,"[0, -2, 1]",94,56.44999694824219,4.47213595499958,0.04757591441488915,14529505.61281439
461,4,"[0, 1, 1]",58,91.4499969482422,3.0,0.05172413793103448,66442210.923601754
462,0,"[0, -3, 1]",57,53.05001831054688,3.0,0.05263157894736842,15633895.970301883
462,1,"[0, 2, 1]",75,100.5,5.0,0.06666666666666667,33634159.0773713
462,2,"[-1, 4, 1]",52,110.4000244140625,2.23606797749979,0.04300130725961134,45640796.80080348
462,3,"[0, -5, 1]",103,69.34999084472656,9.055385138137417,0.08791636056444095,25817736.240310878
462,4,"[-1, 2, 1]",71,101.3000030517578,7.0710678118654755,0.09959250439247148,59120428.68790295
463,0,"[0, 1, 1]",51,84.09994506835938,1.0,0.0196078431372549,68197933.83940496
463,1,"[1, 3, 1]",85,67.44998168945311,2.23606797749979,0.02630668208823282,182412730.66375306
463,2,"[2, -3, 1]",65,59.45001220703125,6.082762530298219,0.09358096200458799,343826718.640988
463,3,"[3, -2, 1]",74,49.39999389648438,1.4142135623730951,0.019110994086122907,226092603.07901567
463,4,"[-5, -1, 1]",64,63.39999389648438,8.06225774829855,0.12597277731716483,322259540.7482582
463,5,"[4, 0, 1]",50,68.34999084472656,9.055385138137417,0.18110770276274835,23204847.305796616
463,6,"[-4, -2, 1]",60,63.30000305175781,8.246211251235321,0.13743685418725535,43058607.90593278
464,0,"[3, 0, 1]",95,89.05001831054688,3.0,0.031578947368421054,41370304.87402127
464,1,"[-3, 1, 1]",89,87.10000610351562,6.082762530298219,0.06834564640784516,23121892.50052537
464,2,"[-2, 3, 1]",112,78.14997863769531,2.23606797749979,0.019964892656248123,24135843.37218021
464,3,"[0, -4, 1]",96,94.10000610351562,7.280109889280518,0.07583447801333873,133530517.21550232
465,0,"[1, -1, 1]",61,103.04998779296876,1.4142135623730951,0.023183828891362217,40338692.23351004
465,1,"[-2, 1, 1]",58,102.1500244140625,3.605551275463989,0.06216467716317223,43374969.92733899
465,2,"[1, 2, 1]",51,57.10000610351562,3.1622776601683795,0.06200544431702705,46280707.71001262
465,3,"[3, 3, 1]",51,63.09999084472656,2.23606797749979,0.043844470147054705,135932380.5061261
465,4,"[3, -5, 1]",100,98.0500030517578,8.0,0.08,64077217.147009715
465,5,"[5, 4, 1]",64,49.04999923706055,9.219544457292887,0.14405538214520136,83323270.71679921
466,0,"[5, -2, 1]",105,116.05001831054688,5.385164807134504,0.051287283877471466,1424855564.2485192
466,1,"[5, 0, 1]",87,106.04998779296876,2.0,0.022988505747126436,78521001.41642313
466,2,"[5, -1, 1]",59,105.99998474121094,1.0,0.01694915254237288,1168360075.9623911
466,3,"[-5, 0, 1]",104,102.9499969482422,10.04987562112089,0.09663341943385471,1203655041.0960526
467,0,"[-5, -5, 1]",117,65.0,7.0710678118654755,0.060436477024491245,76349862.03286827
467,1,"[2, -2, 1]",88,109.25,7.615773105863909,0.08654287620299896,474754148.47534454
467,2,"[2, 0, 1]",111,77.14999389648438,2.0,0.018018018018018018,785706660.037411
467,3,"[-4, 2, 1]",52,51.09999084472656,6.324555320336759,0.12162606385262999,537404467.6895291
468,0,"[-1, 4, 1]",103,69.04998779296875,4.123105625617661,0.04003015170502583,667751276.3210952
468,1,"[0, -5, 1]",54,72.0,9.055385138137417,0.16769231737291512,1139334822.2871757
468,2,"[0, 4, 1]",111,91.95001220703124,9.0,0.08108108108108109,113541817.58630207
468,3,"[1, 5, 1]",78,101.89996337890624,1.4142135623730951,0.018130943107347374,70388768.75601518
468,4,"[3, 5, 1]",107,72.80000305175781,2.0,0.018691588785046728,24684724.51653717
469,0,"[4, -5, 1]",81,95.05001831054688,6.4031242374328485,0.07905091651151665,28886009.311071936
469,1,"[5, -2, 1]",56,50.50003051757813,3.1622776601683795,0.056469243931578206,7649361.235081325
469,2,"[-5, 0, 1]",87,101.5,10.198039027185569,0.11721883939293758,53519091.84701888
469,3,"[-3, 0, 1]",88,63.44999694824219,2.0,0.022727272727272728,19829861.87401096
469,4,"[0, -1, 1]",66,83.55000305175781,3.1622776601683795,0.047913297881339086,68833366.27831443
470,0,"[0, 4, 1]",62,61.0,4.0,0.06451612903225806,75838256.63495284
470,1,"[1, 5, 1]",117,114.20001220703124,1.4142135623730951,0.012087295404898248,72160151.87090568
470,2,"[3, -5, 1]",97,88.1500244140625,10.198039027185569,0.10513442296067597,197760607.79284087
470,3,"[4, 4, 1]",74,68.09999084472656,9.055385138137417,0.12237006943428942,968156117.0524663
470,4,"[-4, 4, 1]",69,73.05000305175781,8.0,0.11594202898550725,87865278.12735806
471,0,"[1, 2, 1]",111,108.04998779296876,2.23606797749979,0.02014475655405216,553595265.8219105
471,1,"[-2, -3, 1]",69,55.19999694824219,5.830951894845301,0.08450654920065653,42030872.03242141
471,2,"[1, -1, 1]",116,57.14999389648438,3.605551275463989,0.031082338581586114,272983689.73885065
471,3,"[-3, 0, 1]",72,70.15000915527344,4.123105625617661,0.0572653559113564,302152430.17974067
472,0,"[-4, -3, 1]",118,77.05001831054688,5.0,0.0423728813559322,624024941.0638078
472,1,"[1, 2, 1]",101,97.89999389648438,7.0710678118654755,0.07001057239470768,113178380.9724575
472,2,"[-2, -4, 1]",87,61.75,6.708203932499369,0.07710579232757896,109463078.12950803
472,3,"[1, 2, 1]",59,50.80000305175781,6.708203932499369,0.11369837173727745,152886141.43347895
472,4,"[-3, -2, 1]",51,58.75,5.656854249492381,0.1109187107743604,100604885.41943815
473,0,"[-4, 1, 1]",107,81.04998779296875,4.123105625617661,0.03853369743567907,87738584.34362158
473,1,"[-3, -2, 1]",102,71.29998779296875,3.1622776601683795,0.031002722158513525,56379171.43722465
473,2,"[0, 0, 1]",57,91.3000030517578,3.605551275463989,0.06325528553445595,83566920.37845244
473,3,"[0, 2, 1]",51,72.19999694824219,2.0,0.0392156862745098,94900339.28005888
474,0,"[0, -5, 1]",82,67.05001831054689,5.0,0.06097560975609756,103274767.98859906
474,1,"[0, -2, 1]",105,87.60000610351562,3.0,0.02857142857142857,121958941.84518309
474,2,"[0, 0, 1]",90,54.54998779296875,2.0,0.022222222222222223,61584607.47503175
474,3,"[2, 1, 1]",56,58.5,2.23606797749979,0.039929785312496247,14643117.825131275
474,4,"[2, -3, 1]",60,58.5,4.0,0.06666666666666667,23636989.79703562
475,0,"[-2, 0, 1]",54,99.0999755859375,2.0,0.037037037037037035,49987708.08262088
475,1,"[1, 0, 1]",112,79.75003051757812,3.0,0.026785714285714284,39294243.41767203
475,2,"[2, -1, 1]",118,73.70001220703125,1.4142135623730951,0.011984860698077077,124067944.98219407
475,3,"[-4, -1, 1]",92,90.69998168945312,6.0,0.06521739130434782,172846011.9785126
475,4,"[-1, -1, 1]",76,109.59999084472656,3.0,0.039473684210526314,56317938.27963495
476,0,"[-1, 2, 1]",77,63.04998779296875,2.23606797749979,0.029039843863633633,25097194.08273797
476,1,"[0, -4, 1]",107,56.64999389648438,6.082762530298219,0.05684824794671233,12151902.289639365
476,2,"[0, 2, 1]",105,104.64999389648438,6.0,0.05714285714285714,50441633.46220329
476,3,"[-2, -2, 1]",116,113.60000610351562,4.47213595499958,0.03855289616378948,52400680.858507
477,0,"[-2, 2, 1]",83,79.05001831054688,2.8284271247461903,0.034077435237905906,39530833.625783086
477,1,"[0, -2, 1]",78,106.04998779296876,4.47213595499958,0.057335076346148456,35165263.90927074
477,2,"[-2, 0, 1]",73,77.0,2.8284271247461903,0.038745577051317676,23457487.105204925
477,4,"[-1, -1, 1]",79,58.94999694824219,0.0,0.0,38335350.08570398
478,0,"[0, 2, 1]",75,112.04998779296876,2.0,0.02666666666666667,77160503.08686727
478,1,"[-1, -4, 1]",111,62.69998168945313,6.082762530298219,0.05479966243511909,57825998.1234546
478,2,"[0, -2, 1]",61,103.64999389648438,2.23606797749979,0.03665685209016049,58286554.89783405
478,3,"[1, 0, 1]",87,82.55000305175781,2.23606797749979,0.025701930775859652,27922291.4000105
479,0,"[-1, 0, 1]",117,84.04998779296875,1.0,0.008547008547008548,36488460.74677872
479,1,"[1, 1, 1]",95,65.49996948242189,2.23606797749979,0.023537557657892526,21850079.185890455
479,2,"[-2, -3, 1]",76,103.50003051757812,5.0,0.06578947368421052,75910680.04459
479,3,"[1, 1, 1]",94,92.4499969482422,5.0,0.05319148936170213,83054154.74958391
480,0,"[0, 0, 1]",96,111.14999389648438,0.0,0.0,36404157.851043686
480,1,"[0, 1, 1]",54,75.0,1.0,0.018518518518518517,4210678.350035517
480,2,"[1, 2, 1]",95,62.0999755859375,1.4142135623730951,0.014886458551295738,2706276.4813051755
480,3,"[-1, 2, 1]",56,103.60000610351562,2.0,0.03571428571428571,6832442.743234783
480,4,"[0, 2, 1]",116,53.64999389648438,1.0,0.008620689655172414,29153801.72098228
480,5,"[1, 4, 1]",67,88.34999084472656,2.23606797749979,0.03337414891790731,41260085.74551941
481,0,"[-3, 4, 1]",53,113.0999755859375,5.0,0.09433962264150944,99763508.55341919
481,1,"[0, -4, 1]",65,56.60000610351562,8.54400374531753,0.13144621146642355,42163133.865395494
481,2,"[2, 3, 1]",66,72.60000610351562,7.280109889280518,0.11030469529212907,29866427.481140576
481,3,"[-2, 3, 1]",65,81.65000915527344,4.0,0.06153846153846154,26473985.87492397
481,4,"[1, -4, 1]",108,106.5500030517578,7.615773105863909,0.07051641764688804,97016626.63344595
481,5,"[1, 1, 1]",83,63.5,5.0,0.060240963855421686,60718821.04560592
482,0,"[-2, -3, 1]",71,76.05001831054688,3.605551275463989,0.05078241233047872,26003986.831607785
482,1,"[0, -1, 1]",66,80.44998168945312,2.8284271247461903,0.04285495643554834,20276534.770287197
482,3,"[0, 3, 1]",59,86.4000244140625,2.23606797749979,0.03789945724575915,44031553.31384294
482,4,"[-2, -4, 1]",109,107.34999084472656,7.280109889280518,0.06678999898422494,75773449.93478544
482,5,"[0, -1, 1]",89,56.35000228881836,3.605551275463989,0.04051181208386505,30319664.768870745
483,0,"[3, 0, 1]",76,63.04998779296875,3.0,0.039473684210526314,16479400.496798618
483,1,"[3, -1, 1]",68,100.24996948242188,1.0,0.014705882352941176,6263180.23474089
483,2,"[-5, 1, 1]",54,55.8499755859375,8.246211251235321,0.15270761576361705,161653469.39584085
483,3,"[4, 3, 1]",100,115.25001525878906,9.219544457292887,0.09219544457292887,856481611.3391976
483,4,"[-4, 5, 1]",117,98.14999389648438,8.246211251235321,0.07048043804474634,1443826270.6775346
